Opalescent Squid,92D,1983,23,8,2,480,*,,
Opalescent Squid,92D,1983,23,10,1,0,*,,
Opalescent Squid,92D,1983,23,Total,5,1980,8155,,
Opalescent Squid,92D,1983,27,2,1,660,*,,
Opalescent Squid,92D,1983,27,3,1,1380,*,,
Opalescent Squid,92D,1983,27,Total,2,2040,*,,
Opalescent Squid,92D,1983,124,3,1,300,*,,
Opalescent Squid,92D,1983,124,Total,1,300,*,,
Opalescent Squid,92D,1984,2,40,1,60,*,,
Opalescent Squid,92D,1984,2,43,1,300,*,,
Opalescent Squid,92D,1984,2,49,1,2880,*,,
Opalescent Squid,92D,1984,2,Total,3,3240,2849,,
Opalescent Squid,92D,1984,5,22,1,1020,*,,
Opalescent Squid,92D,1984,5,Total,1,1020,*,,
Opalescent Squid,92D,1984,6,13,1,480,*,,
Opalescent Squid,92D,1984,6,16,1,2160,*,,
Opalescent Squid,92D,1984,6,Total,1,2640,*,,
Opalescent Squid,92D,1984,7,1,1,1200,*,,
Opalescent Squid,92D,1984,7,2,2,7260,*,,
Opalescent Squid,92D,1984,7,25,2,1680,*,,
Opalescent Squid,92D,1984,7,Total,3,10140,28605,,
Opalescent Squid,92D,1984,8,2,4,12060,38428,,
Opalescent Squid,92D,1984,8,16,3,1080,11665,,
Opalescent Squid,92D,1984,8,Total,5,13140,50093,,
Opalescent Squid,92D,1984,11,2,1,840,*,,
Opalescent Squid,92D,1984,11,Total,1,840,*,,
Opalescent Squid,92D,1984,12,15,1,0,*,,
Opalescent Squid,92D,1984,12,Total,1,0,*,,
Opalescent Squid,92D,1984,17,13,1,1800,*,,
Opalescent Squid,92D,1984,17,Total,1,1800,*,,
Opalescent Squid,92D,1984,19,2,1,6300,*,,
Opalescent Squid,92D,1984,19,Total,1,6300,*,,
Opalescent Squid,92D,1984,20,5,1,7020,*,,
Opalescent Squid,92D,1984,20,Total,1,7020,*,,
Opalescent Squid,92D,1984,23,3,1,720,*,,
Opalescent Squid,92D,1984,23,6,1,720,*,,
Opalescent Squid,92D,1984,23,7,2,960,*,,
Opalescent Squid,92D,1984,23,11,1,1080,*,,
Opalescent Squid,92D,1984,23,Total,3,3480,1052,,
Opalescent Squid,92D,1984,27,3,1,0,*,,
Opalescent Squid,92D,1984,27,6,1,0,*,,
Opalescent Squid,92D,1984,27,Total,2,0,*,,
Opalescent Squid,92D,1984,124,1,3,12360,38782,,
Opalescent Squid,92D,1984,124,Total,3,12360,38782,,
Opalescent Squid,92D,1985,2,18,1,60,*,,
Opalescent Squid,92D,1985,2,43,1,0,*,,
Opalescent Squid,92D,1985,2,Total,2,60,*,,
Opalescent Squid,92D,1985,7,0,1,0,*,,
Opalescent Squid,92D,1985,7,Total,1,0,*,,
Opalescent Squid,92D,1985,8,2,2,3180,*,,
Opalescent Squid,92D,1985,8,Total,2,3180,*,,
Opalescent Squid,92D,1985,14,1,1,0,*,,
Opalescent Squid,92D,1985,14,8,1,720,*,,
Opalescent Squid,92D,1985,14,Total,2,720,*,,
Opalescent Squid,92D,1985,17,19,1,0,*,,
Opalescent Squid,92D,1985,17,20,1,0,*,,
Opalescent Squid,92D,1985,17,Total,1,0,*,,
Opalescent Squid,92D,1985,23,7,5,17460,129393,,
Opalescent Squid,92D,1985,23,Total,5,17460,129393,,
Opalescent Squid,92D,1985,24,2,1,660,*,,
Opalescent Squid,92D,1985,24,3,4,2040,**,,
Opalescent Squid,92D,1985,24,Total,5,2700,42847,,
Opalescent Squid,92D,1985,124,1,1,1080,*,,
Opalescent Squid,92D,1985,124,Total,1,1080,*,,
Opalescent Squid,92D,1986,2,43,1,0,*,,
Opalescent Squid,92D,1986,2,Total,1,0,*,,
Opalescent Squid,92D,1986,7,20,1,0,*,,
Opalescent Squid,92D,1986,7,Total,1,0,*,,
Opalescent Squid,92D,1986,8,2,2,7800,*,,
Opalescent Squid,92D,1986,8,Total,2,7800,*,,
Opalescent Squid,92D,1986,17,2,1,0,*,,
Opalescent Squid,92D,1986,17,Total,1,0,*,,
Opalescent Squid,92D,1986,18,7,1,1860,*,,
Opalescent Squid,92D,1986,18,Total,1,1860,*,,
Opalescent Squid,92D,1986,23,7,6,20160,85242,,
Opalescent Squid,92D,1986,23,9,3,1620,2374,,
Opalescent Squid,92D,1986,23,11,3,4500,43525,,
Opalescent Squid,92D,1986,23,Total,8,26280,131141,,
Opalescent Squid,92D,1986,123,5,1,0,*,,
Opalescent Squid,92D,1986,123,Total,1,0,*,,
Opalescent Squid,92D,1986,124,1,2,420,*,,
Opalescent Squid,92D,1986,124,Total,2,420,*,,
Opalescent Squid,92D,1987,23,1,2,3000,*,,
Opalescent Squid,92D,1987,23,7,5,5580,51350,,
Opalescent Squid,92D,1987,23,11,2,480,*,,
Opalescent Squid,92D,1987,23,Total,6,9060,74790,,
Opalescent Squid,92D,1987,123,1,1,6600,*,,
Opalescent Squid,92D,1987,123,5,1,0,*,,
Opalescent Squid,92D,1987,123,Total,2,6600,*,,
Opalescent Squid,92D,1987,124,1,2,2700,*,,
Opalescent Squid,92D,1987,124,Total,2,2700,*,,
Opalescent Squid,92D,1988,8,2,1,0,*,,
Opalescent Squid,92D,1988,8,Total,1,0,*,,
Opalescent Squid,92D,1988,9,12,1,0,*,,
Opalescent Squid,92D,1988,9,Total,1,0,*,,
Opalescent Squid,92D,1988,23,7,7,4680,92173,,
Opalescent Squid,92D,1988,23,11,5,7620,89922,,
Opalescent Squid,92D,1988,23,Total,8,12300,182095,,
Opalescent Squid,92D,1988,123,5,2,0,*,,
Opalescent Squid,92D,1988,123,Total,2,0,*,,
Opalescent Squid,92D,1988,124,1,1,0,*,,
Opalescent Squid,92D,1988,124,Total,1,0,*,,
Opalescent Squid,92D,1989,23,7,3,6120,**,,
Opalescent Squid,92D,1989,23,11,2,8520,*,,
Opalescent Squid,92D,1989,23,Total,4,14640,53797,,
Opalescent Squid,92D,1989,123,1,2,2040,*,,
Opalescent Squid,92D,1989,123,5,1,240,*,,
Opalescent Squid,92D,1989,123,Total,2,2280,*,,
Opalescent Squid,92D,1989,124,1,2,4860,*,,
Opalescent Squid,92D,1989,124,Total,2,4860,*,,
Opalescent Squid,92D,1990,12,0,1,600,*,,
Opalescent Squid,92D,1990,12,Total,1,600,*,,
Opalescent Squid,92D,1990,18,3,1,1740,*,,
Opalescent Squid,92D,1990,18,Total,1,1740,*,,
Opalescent Squid,92D,1990,23,7,2,480,*,,
Opalescent Squid,92D,1990,23,8,1,1020,*,,
Opalescent Squid,92D,1990,23,11,1,360,*,,
Opalescent Squid,92D,1990,23,Total,3,1860,2062,,
Opalescent Squid,92D,1990,27,7,1,0,*,,
Opalescent Squid,92D,1990,27,Total,1,0,*,,
Opalescent Squid,92D,1990,123,1,2,780,*,,
Opalescent Squid,92D,1990,123,5,3,6720,**,,
Opalescent Squid,92D,1990,123,Total,5,7500,83152,,
Opalescent Squid,92D,1990,124,0,1,0,*,,
Opalescent Squid,92D,1990,124,1,2,5460,*,,
Opalescent Squid,92D,1990,124,Total,3,5460,20801,,
Opalescent Squid,92D,1991,11,2,1,720,*,,
Opalescent Squid,92D,1991,11,Total,1,720,*,,
Opalescent Squid,92D,1991,12,12,1,0,*,,
Opalescent Squid,92D,1991,12,Total,1,0,*,,
Opalescent Squid,92D,1991,14,1,1,600,*,,
Opalescent Squid,92D,1991,14,Total,1,600,*,,
Opalescent Squid,92D,1991,17,19,1,600,*,,
Opalescent Squid,92D,1991,17,20,1,600,*,,
Opalescent Squid,92D,1991,17,Total,1,1200,*,,
Opalescent Squid,92D,1991,23,7,2,420,*,,
Opalescent Squid,92D,1991,23,11,4,7680,**,,
Opalescent Squid,92D,1991,23,Total,4,8100,66573,,
Opalescent Squid,92D,1991,24,3,1,840,*,,
Opalescent Squid,92D,1991,24,Total,1,840,*,,
Opalescent Squid,92D,1991,123,1,2,960,*,,
Opalescent Squid,92D,1991,123,5,3,8400,**,,
Opalescent Squid,92D,1991,123,Total,3,9360,139093,,
Opalescent Squid,92D,1991,124,1,2,1320,*,,
Opalescent Squid,92D,1991,124,Total,2,1320,*,,
Opalescent Squid,92D,1992,12,11,1,480,*,,
Opalescent Squid,92D,1992,12,Total,1,480,*,,
Opalescent Squid,92D,1992,23,10,1,180,*,,
Opalescent Squid,92D,1992,23,11,2,1920,*,,
Opalescent Squid,92D,1992,23,Total,2,2100,*,,
Opalescent Squid,92D,1992,24,3,1,180,*,,
Opalescent Squid,92D,1992,24,Total,1,180,*,,
Opalescent Squid,92D,1992,123,1,1,240,*,,
Opalescent Squid,92D,1992,123,5,4,14760,140462,,
Opalescent Squid,92D,1992,123,7,2,1800,*,,
Opalescent Squid,92D,1992,123,Total,4,16800,153199,,
Opalescent Squid,92D,1993,12,3,1,420,*,,
Opalescent Squid,92D,1993,12,Total,1,420,*,,
Opalescent Squid,92D,1993,23,7,2,1080,*,,
Opalescent Squid,92D,1993,23,10,1,240,*,,
Opalescent Squid,92D,1993,23,11,3,2220,4800,,
Opalescent Squid,92D,1993,23,Total,3,3540,4800,,
Opalescent Squid,92D,1993,123,1,2,1440,*,,
Opalescent Squid,92D,1993,123,5,4,3660,6450,,
Opalescent Squid,92D,1993,123,7,1,1440,*,,
Opalescent Squid,92D,1993,123,Total,4,6540,24100,,
Opalescent Squid,92D,1993,124,3,1,420,*,,
Opalescent Squid,92D,1993,124,Total,1,420,*,,
Opalescent Squid,92D,1993,130,1,1,1440,*,,
Opalescent Squid,92D,1993,130,Total,1,1440,*,,
Opalescent Squid,92D,1994,7,20,1,1020,*,,
Opalescent Squid,92D,1994,7,25,3,2760,**,,
Opalescent Squid,92D,1994,7,Total,3,3780,14725,,
Opalescent Squid,92D,1994,8,2,1,1080,*,,
Opalescent Squid,92D,1994,8,Total,1,1080,*,,
Opalescent Squid,92D,1994,14,1,1,360,*,,
Opalescent Squid,92D,1994,14,2,1,360,*,,
Opalescent Squid,92D,1994,14,Total,1,720,*,,
Opalescent Squid,92D,1994,17,16,1,1080,*,,
Opalescent Squid,92D,1994,17,17,1,1800,*,,
Opalescent Squid,92D,1994,17,Total,1,2880,*,,
Opalescent Squid,92D,1994,23,7,1,0,*,,
Opalescent Squid,92D,1994,23,11,1,480,*,,
Opalescent Squid,92D,1994,23,Total,2,480,*,,
Opalescent Squid,92D,1994,27,2,1,360,*,,
Opalescent Squid,92D,1994,27,Total,1,360,*,,
Opalescent Squid,92D,1994,123,1,4,13440,179331,,
Opalescent Squid,92D,1994,123,5,3,3960,52417,,
Opalescent Squid,92D,1994,123,Total,4,17400,231748,,
Opalescent Squid,92D,1994,124,3,1,0,*,,
Opalescent Squid,92D,1994,124,Total,1,0,*,,
Opalescent Squid,92D,1995,2,6,1,0,*,,
Opalescent Squid,92D,1995,2,69,1,0,*,,
Opalescent Squid,92D,1995,2,76,1,0,*,,
Opalescent Squid,92D,1995,2,77,1,0,*,,
Opalescent Squid,92D,1995,2,Total,1,0,*,,
Opalescent Squid,92D,1995,7,2,1,0,*,,
Opalescent Squid,92D,1995,7,20,1,2040,*,,
Opalescent Squid,92D,1995,7,25,2,1200,*,,
Opalescent Squid,92D,1995,7,Total,2,3240,*,,
Opalescent Squid,92D,1995,8,2,1,2700,*,,
Opalescent Squid,92D,1995,8,Total,1,2700,*,,
Opalescent Squid,92D,1995,9,1,1,2880,*,,
Opalescent Squid,92D,1995,9,Total,1,2880,*,,
Opalescent Squid,92D,1995,10,1,1,0,*,,
Opalescent Squid,92D,1995,10,Total,1,0,*,,
Opalescent Squid,92D,1995,19,3,1,4140,*,,
Opalescent Squid,92D,1995,19,Total,1,4140,*,,
Opalescent Squid,92D,1995,23,0,1,0,*,,
Opalescent Squid,92D,1995,23,5,1,360,*,,
Opalescent Squid,92D,1995,23,7,1,1800,*,,
Opalescent Squid,92D,1995,23,11,2,1380,*,,
Opalescent Squid,92D,1995,23,Total,4,3540,11106,,
Opalescent Squid,92D,1995,123,0,1,0,*,,
Opalescent Squid,92D,1995,123,3,1,0,*,,
Opalescent Squid,92D,1995,123,5,4,5940,49654,,
Opalescent Squid,92D,1995,123,Total,5,5940,49974,,
Opalescent Squid,92D,1995,124,2,1,0,*,,
Opalescent Squid,92D,1995,124,3,1,6000,*,,
Opalescent Squid,92D,1995,124,Total,2,6000,*,,
Opalescent Squid,92D,1996,2,35,1,180,*,,
Opalescent Squid,92D,1996,2,70,1,240,*,,
Opalescent Squid,92D,1996,2,76,1,720,*,,
Opalescent Squid,92D,1996,2,87,1,360,*,,
Opalescent Squid,92D,1996,2,Total,2,1500,*,,
Opalescent Squid,92D,1996,3,11,1,180,*,,
Opalescent Squid,92D,1996,3,16,1,2580,*,,
Opalescent Squid,92D,1996,3,17,1,840,*,,
Opalescent Squid,92D,1996,3,Total,1,3600,*,,
Opalescent Squid,92D,1996,6,9,1,720,*,,
Opalescent Squid,92D,1996,6,Total,1,720,*,,
Opalescent Squid,92D,1996,7,20,2,3480,*,,
Opalescent Squid,92D,1996,7,25,2,1500,*,,
Opalescent Squid,92D,1996,7,32,1,480,*,,
Opalescent Squid,92D,1996,7,Total,3,5460,16000,,
Opalescent Squid,92D,1996,8,2,2,4260,*,,
Opalescent Squid,92D,1996,8,Total,2,4260,*,,
Opalescent Squid,92D,1996,9,1,2,3540,*,,
Opalescent Squid,92D,1996,9,Total,2,3540,*,,
Opalescent Squid,92D,1996,11,1,1,240,*,,
Opalescent Squid,92D,1996,11,Total,1,240,*,,
Opalescent Squid,92D,1996,17,12,1,240,*,,
Opalescent Squid,92D,1996,17,Total,1,240,*,,
Opalescent Squid,92D,1996,18,4,1,4020,*,,
Opalescent Squid,92D,1996,18,Total,1,4020,*,,
Opalescent Squid,92D,1996,19,3,2,3960,*,,
Opalescent Squid,92D,1996,19,Total,2,3960,*,,
Opalescent Squid,92D,1996,23,7,2,5520,*,,
Opalescent Squid,92D,1996,23,11,1,360,*,,
Opalescent Squid,92D,1996,23,Total,3,5880,14000,,
Opalescent Squid,92D,1996,123,1,4,5040,13770,,
Opalescent Squid,92D,1996,123,5,9,24180,75892,,
Opalescent Squid,92D,1996,123,Total,9,29220,89662,,
Opalescent Squid,92D,1996,124,1,1,0,*,,
Opalescent Squid,92D,1996,124,Total,1,0,*,,
Opalescent Squid,92D,1997,0,0,2,1680,*,,
Opalescent Squid,92D,1997,0,Total,2,1680,*,,
Opalescent Squid,92D,1997,2,11,1,180,*,,
Opalescent Squid,92D,1997,2,18,1,60,*,,
Opalescent Squid,92D,1997,2,Total,1,240,*,,
Opalescent Squid,92D,1997,3,16,1,300,*,,
Opalescent Squid,92D,1997,3,17,1,960,*,,
Opalescent Squid,92D,1997,3,Total,1,1260,*,,
Opalescent Squid,92D,1997,7,20,1,2100,*,,
Opalescent Squid,92D,1997,7,Total,1,2100,*,,
Opalescent Squid,92D,1997,8,2,2,2040,*,,
Opalescent Squid,92D,1997,8,Total,2,2040,*,,
Opalescent Squid,92D,1997,9,1,1,60,*,,
Opalescent Squid,92D,1997,9,Total,1,60,*,,
Opalescent Squid,92D,1997,11,1,1,240,*,,
Opalescent Squid,92D,1997,11,Total,1,240,*,,
Opalescent Squid,92D,1997,12,11,1,0,*,,
Opalescent Squid,92D,1997,12,Total,1,0,*,,
Opalescent Squid,92D,1997,18,6,1,180,*,,
Opalescent Squid,92D,1997,18,Total,1,180,*,,
Opalescent Squid,92D,1997,23,8,1,480,*,,
Opalescent Squid,92D,1997,23,11,1,480,*,,
Opalescent Squid,92D,1997,23,Total,2,960,*,,
Opalescent Squid,92D,1997,123,1,1,480,*,,
Opalescent Squid,92D,1997,123,5,1,1440,*,,
Opalescent Squid,92D,1997,123,Total,1,1920,*,,
Opalescent Squid,92D,1998,2,0,1,540,*,,
Opalescent Squid,92D,1998,2,38,1,120,*,,
Opalescent Squid,92D,1998,2,41,1,600,*,,
Opalescent Squid,92D,1998,2,58,1,840,*,,
Opalescent Squid,92D,1998,2,63,2,3000,*,,
Opalescent Squid,92D,1998,2,70,1,3240,*,,
Opalescent Squid,92D,1998,2,87,1,480,*,,
Opalescent Squid,92D,1998,2,Total,2,8820,*,,
Opalescent Squid,92D,1998,6,9,1,120,*,,
Opalescent Squid,92D,1998,6,Total,1,120,*,,
Opalescent Squid,92D,1998,7,9,1,0,*,,
Opalescent Squid,92D,1998,7,20,2,2040,*,,
Opalescent Squid,92D,1998,7,25,2,3360,*,,
Opalescent Squid,92D,1998,7,Total,3,5400,14620,,
Opalescent Squid,92D,1998,8,2,3,900,1826,,
Opalescent Squid,92D,1998,8,Total,3,900,1826,,
Opalescent Squid,92D,1998,9,12,2,720,*,,
Opalescent Squid,92D,1998,9,Total,2,720,*,,
Opalescent Squid,92D,1998,12,11,1,0,*,,
Opalescent Squid,92D,1998,12,Total,1,0,*,,
Opalescent Squid,92D,1998,16,10,1,300,*,,
Opalescent Squid,92D,1998,16,Total,1,300,*,,
Opalescent Squid,92D,1998,23,7,1,1080,*,,
Opalescent Squid,92D,1998,23,9,1,360,*,,
Opalescent Squid,92D,1998,23,11,1,2160,*,,
Opalescent Squid,92D,1998,23,Total,1,3600,*,,
Opalescent Squid,92D,1998,27,2,1,1920,*,,
Opalescent Squid,92D,1998,27,Total,1,1920,*,,
Opalescent Squid,92D,1998,123,1,1,1080,*,,
Opalescent Squid,92D,1998,123,5,1,2520,*,,
Opalescent Squid,92D,1998,123,Total,1,3600,*,,
Opalescent Squid,92D,1999,2,63,1,300,*,,
Opalescent Squid,92D,1999,2,70,2,6240,*,,
Opalescent Squid,92D,1999,2,Total,2,6540,*,,
Opalescent Squid,92D,1999,7,20,2,960,*,,
Opalescent Squid,92D,1999,7,25,1,420,*,,
Opalescent Squid,92D,1999,7,Total,2,1380,*,,
Opalescent Squid,92D,1999,23,7,2,2400,*,,
Opalescent Squid,92D,1999,23,10,1,360,*,,
Opalescent Squid,92D,1999,23,Total,2,2760,*,,
Opalescent Squid,92D,1999,123,1,1,720,*,,
Opalescent Squid,92D,1999,123,5,1,1440,*,,
Opalescent Squid,92D,1999,123,Total,1,2160,*,,
Opalescent Squid,92D,2000,2,69,1,180,*,,
Opalescent Squid,92D,2000,2,70,1,1080,*,,
Opalescent Squid,92D,2000,2,77,1,1320,*,,
Opalescent Squid,92D,2000,2,87,1,180,*,,
Opalescent Squid,92D,2000,2,Total,2,2760,*,,
Opalescent Squid,92D,2001,23,7,1,0,*,,
Opalescent Squid,92D,2001,23,11,1,60,*,,
Opalescent Squid,92D,2001,23,Total,1,60,*,,
Opalescent Squid,92D,2001,123,1,1,0,*,,
Opalescent Squid,92D,2001,123,5,2,8340,*,,
Opalescent Squid,92D,2001,123,Total,2,8340,*,,
Opalescent Squid,92D,2001,142,2,1,180,*,,
Opalescent Squid,92D,2001,142,Total,1,180,*,,
Opalescent Squid,92D,2002,2,70,1,780,*,,
Opalescent Squid,92D,2002,2,77,1,1320,*,,
Opalescent Squid,92D,2002,2,Total,1,2100,*,,
Opalescent Squid,92D,2002,8,2,1,300,*,,
Opalescent Squid,92D,2002,8,Total,1,300,*,,
Opalescent Squid,92D,2002,23,11,1,60,*,,
Opalescent Squid,92D,2002,23,Total,1,60,*,,
Opalescent Squid,92D,2003,23,7,1,0,*,,
Opalescent Squid,92D,2003,23,11,1,0,*,,
Opalescent Squid,92D,2003,23,Total,1,0,*,,
Opalescent Squid,92D,2003,123,0,1,0,*,,
Opalescent Squid,92D,2003,123,1,1,0,*,,
Opalescent Squid,92D,2003,123,5,1,4800,*,,
Opalescent Squid,92D,2003,123,Total,1,4800,*,,
Opalescent Squid,92D,2003,124,3,1,0,*,,
Opalescent Squid,92D,2003,124,Total,1,0,*,,
Opalescent Squid,92D,2004,123,5,1,960,*,,
Opalescent Squid,92D,2004,123,Total,1,960,*,,
Opalescent Squid,92D,2005,2,69,1,180,*,,
Opalescent Squid,92D,2005,2,70,1,180,*,,
Opalescent Squid,92D,2005,2,77,1,240,*,,
Opalescent Squid,92D,2005,2,Total,1,600,*,,
Scallop Trawl,67B,1982,19,3,1,9420,*,,
Scallop Trawl,67B,1982,19,Total,1,9420,*,,
Scallop Trawl,67B,1983,17,2,1,0,*,,
Scallop Trawl,67B,1983,17,4,1,0,*,,
Scallop Trawl,67B,1983,17,6,1,0,*,,
Scallop Trawl,67B,1983,17,8,1,0,*,,
Scallop Trawl,67B,1983,17,Total,2,0,*,,
Scallop Trawl,67B,1983,18,1,1,0,*,,
Scallop Trawl,67B,1983,18,5,1,0,*,,
Scallop Trawl,67B,1983,18,9,1,0,*,,
Scallop Trawl,67B,1983,18,Total,2,0,*,,
Scallop Trawl,67B,1984,18,1,2,6540,*,,
Scallop Trawl,67B,1984,18,4,1,0,*,,
Scallop Trawl,67B,1984,18,5,1,360,*,,
Scallop Trawl,67B,1984,18,Total,4,6900,9453,,
Scallop Trawl,67B,1985,1,5,1,0,*,,
Scallop Trawl,67B,1985,1,Total,1,0,*,,
Scallop Trawl,67B,1985,18,1,2,16320,*,,
Scallop Trawl,67B,1985,18,Total,2,16320,*,,
Scallop Trawl,67B,1988,20,5,4,19080,20062,,
Scallop Trawl,67B,1988,20,Total,4,19080,20062,,
Scallop Trawl,67B,1989,14,8,1,0,*,,
Scallop Trawl,67B,1989,14,Total,1,0,*,,
Scallop Trawl,67B,1989,20,5,4,55020,64054,,
Scallop Trawl,67B,1989,20,Total,4,55020,64054,,
Scallop Trawl,67B,1990,14,4,1,0,*,,
Scallop Trawl,67B,1990,14,5,1,600,*,,
Scallop Trawl,67B,1990,14,Total,2,600,*,,
Scallop Trawl,67B,1990,18,5,1,0,*,,
Scallop Trawl,67B,1990,18,11,1,0,*,,
Scallop Trawl,67B,1990,18,Total,1,0,*,,
Scallop Trawl,67B,1990,20,5,3,20760,21385,,
Scallop Trawl,67B,1990,20,Total,3,20760,21385,,
Scallop Trawl,67B,1991,14,0,1,2280,*,,
Scallop Trawl,67B,1991,14,5,1,600,*,,
Scallop Trawl,67B,1991,14,7,1,780,*,,
Scallop Trawl,67B,1991,14,8,2,0,*,,
Scallop Trawl,67B,1991,14,9,2,420,*,,
Scallop Trawl,67B,1991,14,12,1,3960,*,,
Scallop Trawl,67B,1991,14,13,3,7200,13631,,
Scallop Trawl,67B,1991,14,Total,7,15240,45058,,
Scallop Trawl,67B,1991,17,2,1,0,*,,
Scallop Trawl,67B,1991,17,5,1,2940,*,,
Scallop Trawl,67B,1991,17,18,1,5400,*,,
Scallop Trawl,67B,1991,17,Total,2,8340,*,,
Scallop Trawl,67B,1991,18,2,1,780,*,,
Scallop Trawl,67B,1991,18,5,1,3540,*,,
Scallop Trawl,67B,1991,18,Total,1,4320,*,,
Scallop Trawl,67B,1991,20,5,3,5100,4093,,
Scallop Trawl,67B,1991,20,Total,3,5100,4093,,
Scallop Trawl,67B,1992,14,5,2,4260,*,,
Scallop Trawl,67B,1992,14,8,1,0,*,,
Scallop Trawl,67B,1992,14,9,1,600,*,,
Scallop Trawl,67B,1992,14,12,2,600,*,,
Scallop Trawl,67B,1992,14,13,3,23760,31754,,
Scallop Trawl,67B,1992,14,Total,8,29220,45606,,
Scallop Trawl,67B,1992,17,2,2,1440,*,,
Scallop Trawl,67B,1992,17,6,1,1320,*,,
Scallop Trawl,67B,1992,17,18,1,2340,*,,
Scallop Trawl,67B,1992,17,19,1,1440,*,,
Scallop Trawl,67B,1992,17,20,1,1140,*,,
Scallop Trawl,67B,1992,17,Total,2,7680,*,,
Scallop Trawl,67B,1992,18,5,1,600,*,,
Scallop Trawl,67B,1992,18,Total,1,600,*,,
Scallop Trawl,67B,1993,0,0,1,3060,*,,
Scallop Trawl,67B,1993,0,Total,1,3060,*,,
Scallop Trawl,67B,1993,13,10,2,4440,*,,
Scallop Trawl,67B,1993,13,12,1,420,*,,
Scallop Trawl,67B,1993,13,Total,2,4860,*,,
Scallop Trawl,67B,1993,14,5,1,360,*,,
Scallop Trawl,67B,1993,14,8,2,180,*,,
Scallop Trawl,67B,1993,14,9,1,660,*,,
Scallop Trawl,67B,1993,14,11,1,180,*,,
Scallop Trawl,67B,1993,14,13,2,5340,*,,
Scallop Trawl,67B,1993,14,Total,7,6720,14063,,
Scallop Trawl,67B,1993,17,2,1,360,*,,
Scallop Trawl,67B,1993,17,7,1,180,*,,
Scallop Trawl,67B,1993,17,13,1,7740,*,,
Scallop Trawl,67B,1993,17,Total,1,8280,*,,
Scallop Trawl,67B,1993,18,2,1,300,*,,
Scallop Trawl,67B,1993,18,Total,1,300,*,,
Scallop Trawl,67B,1993,20,5,1,3360,*,,
Scallop Trawl,67B,1993,20,Total,1,3360,*,,
Scallop Trawl,67B,1993,25,7,1,0,*,,
Scallop Trawl,67B,1993,25,8,1,0,*,,
Scallop Trawl,67B,1993,25,Total,1,0,*,,
Scallop Trawl,67B,1993,125,1,1,0,*,,
Scallop Trawl,67B,1993,125,Total,1,0,*,,
Scallop Trawl,67B,1994,13,10,1,1740,*,,
Scallop Trawl,67B,1994,13,18,2,5280,*,,
Scallop Trawl,67B,1994,13,Total,2,7020,*,,
Scallop Trawl,67B,1994,14,8,1,0,*,,
Scallop Trawl,67B,1994,14,13,1,3180,*,,
Scallop Trawl,67B,1994,14,Total,2,3180,*,,
Scallop Trawl,67B,1995,13,10,2,3840,*,,
Scallop Trawl,67B,1995,13,12,2,10680,*,,
Scallop Trawl,67B,1995,13,18,2,18960,*,,
Scallop Trawl,67B,1995,13,Total,2,33480,*,,
Scallop Trawl,67B,1995,14,5,1,5880,*,,
Scallop Trawl,67B,1995,14,7,1,720,*,,
Scallop Trawl,67B,1995,14,8,1,600,*,,
Scallop Trawl,67B,1995,14,10,1,720,*,,
Scallop Trawl,67B,1995,14,13,1,4080,*,,
Scallop Trawl,67B,1995,14,Total,4,12000,10254,,
Scallop Trawl,67B,1995,17,2,1,720,*,,
Scallop Trawl,67B,1995,17,Total,1,720,*,,
Scallop Trawl,67B,1995,18,1,1,900,*,,
Scallop Trawl,67B,1995,18,2,1,180,*,,
Scallop Trawl,67B,1995,18,9,1,300,*,,
Scallop Trawl,67B,1995,18,Total,2,1380,*,,
Scallop Trawl,67B,1995,20,5,1,3000,*,,
Scallop Trawl,67B,1995,20,Total,1,3000,*,,
Scallop Trawl,67B,1996,13,1,1,6180,*,,
Scallop Trawl,67B,1996,13,10,1,600,*,,
Scallop Trawl,67B,1996,13,18,1,1200,*,,
Scallop Trawl,67B,1996,13,Total,1,7980,*,,
Scallop Trawl,67B,1996,14,7,2,10140,*,,
Scallop Trawl,67B,1996,14,13,1,5520,*,,
Scallop Trawl,67B,1996,14,Total,3,15660,11519,,
Scallop Trawl,67B,1996,16,1,1,360,*,,
Scallop Trawl,67B,1996,16,Total,1,360,*,,
Scallop Trawl,67B,1996,23,11,1,120,*,,
Scallop Trawl,67B,1996,23,Total,1,120,*,,
Scallop Trawl,67B,1996,123,1,1,120,*,,
Scallop Trawl,67B,1996,123,Total,1,120,*,,
Scallop Trawl,67B,1997,13,1,1,1920,*,,
Scallop Trawl,67B,1997,13,Total,1,1920,*,,
Scallop Trawl,67B,1997,14,5,1,2100,*,,
Scallop Trawl,67B,1997,14,7,1,7800,*,,
Scallop Trawl,67B,1997,14,9,1,300,*,,
Scallop Trawl,67B,1997,14,13,1,2760,*,,
Scallop Trawl,67B,1997,14,Total,3,12960,7532,,
Scallop Trawl,67B,1998,13,1,1,2280,*,,
Scallop Trawl,67B,1998,13,Total,1,2280,*,,
Scallop Trawl,67B,1998,14,7,1,7140,*,,
Scallop Trawl,67B,1998,14,13,2,5880,*,,
Scallop Trawl,67B,1998,14,Total,3,13020,8429,,
Scallop Trawl,67B,1998,20,5,1,660,*,,
Scallop Trawl,67B,1998,20,Total,1,660,*,,
Scallop Trawl,67B,1999,13,1,1,600,*,,
Scallop Trawl,67B,1999,13,10,1,4920,*,,
