Shrimp Trawl,---,1996,4,8,1,12675,*,*,*,*,*,,
Shrimp Trawl,---,1996,4,9,30,102735,401520,41486,8635,0,91,,
Shrimp Trawl,---,1996,4,10,1,255,*,*,*,*,*,,
Shrimp Trawl,---,1996,4,11,2,7640,*,*,*,*,*,,
Shrimp Trawl,---,1996,4,12,25,62736,358731,24737,9104,0,41,,
Shrimp Trawl,---,1996,4,13,1,90,*,*,*,*,*,,
Shrimp Trawl,---,1996,4,14,2,1555,*,*,*,*,*,,
Shrimp Trawl,---,1996,4,15,2,829,*,*,*,*,*,,
Shrimp Trawl,---,1996,4,Total,43,367700,831598,220297,18663,0,213,,
Shrimp Trawl,---,1996,5,0,5,13930,18720,10242,433,0,1,,
Shrimp Trawl,---,1996,5,1,12,25270,108899,15357,1845,0,0,,
Shrimp Trawl,---,1996,5,2,2,5950,*,*,*,*,*,,
Shrimp Trawl,---,1996,5,14,1,50,*,*,*,*,*,,
Shrimp Trawl,---,1996,5,23,5,28320,1614,16706,72,0,0,,
Shrimp Trawl,---,1996,5,Total,17,73520,131298,56812,2353,0,1,,
Shrimp Trawl,---,1996,6,1,1,5990,*,*,*,*,*,,
Shrimp Trawl,---,1996,6,4,3,4222,2834,2900,74,0,1,,
Shrimp Trawl,---,1996,6,10,1,25,*,*,*,*,*,,
Shrimp Trawl,---,1996,6,16,1,145,*,*,*,*,*,,
Shrimp Trawl,---,1996,6,17,1,25,*,*,*,*,*,,
Shrimp Trawl,---,1996,6,22,1,0,*,*,*,*,*,,
Shrimp Trawl,---,1996,6,Total,4,10407,6888,8612,119,0,1,,
Shrimp Trawl,---,1996,7,1,1,30,*,*,*,*,*,,
Shrimp Trawl,---,1996,7,3,1,430,*,*,*,*,*,,
Shrimp Trawl,---,1996,7,14,1,90,*,*,*,*,*,,
Shrimp Trawl,---,1996,7,15,3,920,2690,95,0,0,0,,
Shrimp Trawl,---,1996,7,16,2,7310,*,*,*,*,*,,
Shrimp Trawl,---,1996,7,17,2,15,*,*,*,*,*,,
Shrimp Trawl,---,1996,7,18,3,1754,9853,743,32,0,0,,
Shrimp Trawl,---,1996,7,25,7,16345,64555,55,0,0,0,,
Shrimp Trawl,---,1996,7,26,16,90998,593475,4131,42,0,0,,
Shrimp Trawl,---,1996,7,27,3,1150,6955,63,0,0,0,,
Shrimp Trawl,---,1996,7,28,3,310,1140,18,0,0,0,,
Shrimp Trawl,---,1996,7,30,1,0,*,*,*,*,*,,
Shrimp Trawl,---,1996,7,Total,20,119352,680803,7511,84,1,0,,
Shrimp Trawl,---,1996,8,0,1,2540,*,*,*,*,*,,
Shrimp Trawl,---,1996,8,1,7,5974,38375,258,0,0,0,,
Shrimp Trawl,---,1996,8,2,1,655,*,*,*,*,*,,
Shrimp Trawl,---,1996,8,4,1,60,*,*,*,*,*,,
Shrimp Trawl,---,1996,8,7,1,600,*,*,*,*,*,,
Shrimp Trawl,---,1996,8,9,1,0,*,*,*,*,*,,
Shrimp Trawl,---,1996,8,Total,9,9829,46409,1412,56,0,0,,
Shrimp Trawl,---,1996,9,1,10,28853,27198,15272,15,0,2,,
Shrimp Trawl,---,1996,9,2,5,416,190,77,0,10,2,,
Shrimp Trawl,---,1996,9,3,3,12025,4726,7359,45,0,2,,
Shrimp Trawl,---,1996,9,6,2,1061,*,*,*,*,*,,
Shrimp Trawl,---,1996,9,10,3,12615,2243,5210,107,0,0,,
Shrimp Trawl,---,1996,9,11,1,120,*,*,*,*,*,,
Shrimp Trawl,---,1996,9,12,5,2006,10030,2175,0,0,0,,
Shrimp Trawl,---,1996,9,Total,14,57096,44389,30167,177,10,8,,
Shrimp Trawl,---,1996,10,1,11,38695,300889,5765,1,0,0,,
Shrimp Trawl,---,1996,10,2,3,385,3100,240,0,0,0,,
Shrimp Trawl,---,1996,10,3,2,75,*,*,*,*,*,,
Shrimp Trawl,---,1996,10,10,1,1205,*,*,*,*,*,,
Shrimp Trawl,---,1996,10,11,1,615,*,*,*,*,*,,
Shrimp Trawl,---,1996,10,12,1,6150,*,*,*,*,*,,
Shrimp Trawl,---,1996,10,Total,13,47125,304013,9288,69,0,0,,
Shrimp Trawl,---,1996,11,1,2,485,*,*,*,*,*,,
Shrimp Trawl,---,1996,11,2,1,60,*,*,*,*,*,,
Shrimp Trawl,---,1996,11,4,1,1315,*,*,*,*,*,,
Shrimp Trawl,---,1996,11,8,1,215,*,*,*,*,*,,
Shrimp Trawl,---,1996,11,9,1,410,*,*,*,*,*,,
Shrimp Trawl,---,1996,11,10,1,180,*,*,*,*,*,,
Shrimp Trawl,---,1996,11,Total,4,2665,2404,298,20,0,0,,
Shrimp Trawl,---,1996,12,0,1,195,*,*,*,*,*,,
Shrimp Trawl,---,1996,12,2,2,154,*,*,*,*,*,,
Shrimp Trawl,---,1996,12,3,1,60,*,*,*,*,*,,
Shrimp Trawl,---,1996,12,6,6,1710,5067,140,134,117,1,,
Shrimp Trawl,---,1996,12,7,5,11705,1452,7168,53,0,0,,
Shrimp Trawl,---,1996,12,8,1,190,*,*,*,*,*,,
Shrimp Trawl,---,1996,12,9,2,500,*,*,*,*,*,,
Shrimp Trawl,---,1996,12,13,2,3240,*,*,*,*,*,,
Shrimp Trawl,---,1996,12,22,1,90,*,*,*,*,*,,
Shrimp Trawl,---,1996,12,23,3,570,651,185,48,0,0,,
Shrimp Trawl,---,1996,12,26,27,167246,583956,4933,4126,2134,54,,
Shrimp Trawl,---,1996,12,27,2,585,*,*,*,*,*,,
Shrimp Trawl,---,1996,12,29,1,570,*,*,*,*,*,,
Shrimp Trawl,---,1996,12,35,3,530,5675,10,0,27,0,,
Shrimp Trawl,---,1996,12,36,2,2725,*,*,*,*,*,,
Shrimp Trawl,---,1996,12,37,2,3450,*,*,*,*,*,,
Shrimp Trawl,---,1996,12,38,3,1815,1250,857,45,0,0,,
Shrimp Trawl,---,1996,12,39,10,49990,292263,490,10777,4086,6,,
Shrimp Trawl,---,1996,12,40,9,12890,43945,4805,299,0,0,,
Shrimp Trawl,---,1996,12,41,5,1217,5410,154,870,115,1,,
Shrimp Trawl,---,1996,12,42,18,72405,171012,157,79507,10452,1,,
Shrimp Trawl,---,1996,12,45,2,2435,*,*,*,*,*,,
Shrimp Trawl,---,1996,12,47,1,140,*,*,*,*,*,,
Shrimp Trawl,---,1996,12,Total,34,334412,1150385,26192,96579,17261,66,,
Shrimp Trawl,---,1996,13,13,1,90,*,*,*,*,*,,
Shrimp Trawl,---,1996,13,14,2,1980,*,*,*,*,*,,
Shrimp Trawl,---,1996,13,15,2,725,*,*,*,*,*,,
Shrimp Trawl,---,1996,13,36,1,1295,*,*,*,*,*,,
Shrimp Trawl,---,1996,13,37,2,65,*,*,*,*,*,,
Shrimp Trawl,---,1996,13,Total,6,4155,8225,781,0,0,2,,
Shrimp Trawl,---,1996,14,0,1,390,*,*,*,*,*,,
Shrimp Trawl,---,1996,14,1,8,28215,29319,1643,213,1,228,,
Shrimp Trawl,---,1996,14,2,10,19363,11998,2435,0,0,2,,
Shrimp Trawl,---,1996,14,3,2,7175,*,*,*,*,*,,
Shrimp Trawl,---,1996,14,4,4,960,405,80,0,0,10,,
Shrimp Trawl,---,1996,14,5,17,40495,31505,5531,138,12,172,,
Shrimp Trawl,---,1996,14,6,3,235,102,5,0,0,0,,
Shrimp Trawl,---,1996,14,7,1,150,*,*,*,*,*,,
Shrimp Trawl,---,1996,14,8,2,590,*,*,*,*,*,,
Shrimp Trawl,---,1996,14,9,29,66393,97422,7062,332,82,33,,
Shrimp Trawl,---,1996,14,10,5,2265,6905,157,285,5,0,,
Shrimp Trawl,---,1996,14,12,16,48730,59646,5624,27,7,40,,
Shrimp Trawl,---,1996,14,13,6,6940,8137,1932,0,0,37,,
Shrimp Trawl,---,1996,14,Total,44,221901,248769,25779,1075,112,546,,
Shrimp Trawl,---,1996,15,0,1,0,*,*,*,*,*,,
Shrimp Trawl,---,1996,15,1,1,810,*,*,*,*,*,,
Shrimp Trawl,---,1996,15,2,18,73012,157606,2775,15,0,0,,
Shrimp Trawl,---,1996,15,3,8,5475,17060,62,0,0,0,,
Shrimp Trawl,---,1996,15,5,1,1510,*,*,*,*,*,,
Shrimp Trawl,---,1996,15,Total,19,80807,194702,2837,15,0,49,,
Shrimp Trawl,---,1996,16,1,3,1690,610,44,0,0,3,,
Shrimp Trawl,---,1996,16,2,13,55093,25072,3691,0,0,36,,
Shrimp Trawl,---,1996,16,5,1,180,*,*,*,*,*,,
Shrimp Trawl,---,1996,16,6,1,180,*,*,*,*,*,,
Shrimp Trawl,---,1996,16,11,1,60,*,*,*,*,*,,
Shrimp Trawl,---,1996,16,18,1,9930,*,*,*,*,*,,
Shrimp Trawl,---,1996,16,21,1,120,*,*,*,*,*,,
Shrimp Trawl,---,1996,16,Total,17,67253,31759,4214,0,0,39,,
Shrimp Trawl,---,1996,17,0,6,7620,2025,801,41,0,0,,
Shrimp Trawl,---,1996,17,2,5,560,22,36,0,0,0,,
Shrimp Trawl,---,1996,17,3,1,210,*,*,*,*,*,,
Shrimp Trawl,---,1996,17,4,1,0,*,*,*,*,*,,
Shrimp Trawl,---,1996,17,5,1,0,*,*,*,*,*,,
Shrimp Trawl,---,1996,17,6,8,4530,2082,241,19,0,0,,
Shrimp Trawl,---,1996,17,7,1,9655,*,*,*,*,*,,
Shrimp Trawl,---,1996,17,9,14,43990,17056,4788,394,110,4,,
Shrimp Trawl,---,1996,17,10,5,8075,2472,2066,0,0,12,,
Shrimp Trawl,---,1996,17,11,3,1300,559,181,0,0,0,,
Shrimp Trawl,---,1996,17,12,2,1750,*,*,*,*,*,,
Shrimp Trawl,---,1996,17,13,4,28502,13915,1777,0,0,0,,
Shrimp Trawl,---,1996,17,16,1,11790,*,*,*,*,*,,
Shrimp Trawl,---,1996,17,17,3,465,221,46,6,0,15,,
Shrimp Trawl,---,1996,17,18,1,300,*,*,*,*,*,,
Shrimp Trawl,---,1996,17,Total,27,118747,45965,11513,460,110,31,,
Shrimp Trawl,---,1996,18,0,3,6795,3910,0,2,2070,0,,
Shrimp Trawl,---,1996,18,1,3,1550,3275,632,0,1010,7,,
Shrimp Trawl,---,1996,18,3,5,8450,27350,120,0,2925,0,,
Shrimp Trawl,---,1996,18,4,13,57585,93767,18454,2499,8023,1,,
Shrimp Trawl,---,1996,18,5,2,4170,*,*,*,*,*,,
Shrimp Trawl,---,1996,18,6,7,57700,209991,2945,30,31410,25,,
Shrimp Trawl,---,1996,18,7,1,30,*,*,*,*,*,,
Shrimp Trawl,---,1996,18,9,3,4490,10437,60,0,4177,34,,
Shrimp Trawl,---,1996,18,11,1,540,*,*,*,*,*,,
Shrimp Trawl,---,1996,18,Total,18,141310,349475,22759,2531,61395,74,,
Shrimp Trawl,---,1996,19,4,1,60,*,*,*,*,*,,
Shrimp Trawl,---,1996,19,5,7,33560,**,**,**,**,**,,
Shrimp Trawl,---,1996,19,Total,7,33620,55743,1331,11950,51338,25,,
Shrimp Trawl,---,1996,20,1,1,510,*,*,*,*,*,,
Shrimp Trawl,---,1996,20,7,1,4380,*,*,*,*,*,,
Shrimp Trawl,---,1996,20,Total,2,4890,*,*,*,*,*,,
Shrimp Trawl,---,1996,23,0,10,30150,61361,135,0,0,4,,
Shrimp Trawl,---,1996,23,1,1,480,*,*,*,*,*,,
Shrimp Trawl,---,1996,23,2,1,180,*,*,*,*,*,,
Shrimp Trawl,---,1996,23,3,9,25975,56238,79,0,0,4,,
Shrimp Trawl,---,1996,23,4,25,47363,71095,560,0,0,83,,
Shrimp Trawl,---,1996,23,5,21,93348,226725,694,0,0,33,,
Shrimp Trawl,---,1996,23,6,28,105578,238841,1245,0,0,63,,
Shrimp Trawl,---,1996,23,7,67,733384,1652592,3795,0,43,533,,
Shrimp Trawl,---,1996,23,8,17,15335,40710,37,0,0,5,,
Shrimp Trawl,---,1996,23,9,1,180,*,*,*,*,*,,
Shrimp Trawl,---,1996,23,10,1,90,*,*,*,*,*,,
Shrimp Trawl,---,1996,23,11,19,15850,56331,0,0,0,0,,
Shrimp Trawl,---,1996,23,Total,79,1067913,2405133,6545,0,43,725,,
Shrimp Trawl,---,1996,24,8,1,120,*,*,*,*,*,,
Shrimp Trawl,---,1996,24,12,1,85,*,*,*,*,*,,
Shrimp Trawl,---,1996,24,Total,2,205,*,*,*,*,*,,
Shrimp Trawl,---,1996,27,2,4,12305,52450,672,0,0,2,,
Shrimp Trawl,---,1996,27,7,3,6510,10985,780,0,0,5,,
Shrimp Trawl,---,1996,27,Total,5,18815,63435,1452,0,0,7,,
Shrimp Trawl,---,1996,28,1,23,90045,38677,3166,0,0,10,,
Shrimp Trawl,---,1996,28,2,11,29905,18730,1027,0,0,14,,
Shrimp Trawl,---,1996,28,3,5,2835,665,199,0,0,0,,
Shrimp Trawl,---,1996,28,4,10,38753,7775,2376,0,0,4,,
Shrimp Trawl,---,1996,28,6,4,76060,17891,5427,0,0,26,,
Shrimp Trawl,---,1996,28,7,13,153254,122248,4488,20,0,3,,
Shrimp Trawl,---,1996,28,Total,33,390852,205986,16683,20,0,57,,
Shrimp Trawl,---,1996,29,0,3,6800,1438,418,0,0,0,,
Shrimp Trawl,---,1996,29,1,11,70100,15603,4603,0,0,1,,
Shrimp Trawl,---,1996,29,2,21,60680,14936,6001,1,0,12,,
Shrimp Trawl,---,1996,29,3,36,352320,98461,22142,1,0,58,,
Shrimp Trawl,---,1996,29,4,1,60,*,*,*,*,*,,
Shrimp Trawl,---,1996,29,5,2,300,*,*,*,*,*,,
Shrimp Trawl,---,1996,29,6,1,120,*,*,*,*,*,,
Shrimp Trawl,---,1996,29,10,2,155,*,*,*,*,*,,
Shrimp Trawl,---,1996,29,Total,44,490535,130498,33189,2,0,72,,
Shrimp Trawl,---,1996,101,6,1,180,*,*,*,*,*,,
Shrimp Trawl,---,1996,101,9,2,165,*,*,*,*,*,,
Shrimp Trawl,---,1996,101,10,1,30,*,*,*,*,*,,
Shrimp Trawl,---,1996,101,Total,4,375,1100,72,0,0,0,,
Shrimp Trawl,---,1996,103,0,2,470,*,*,*,*,*,,
Shrimp Trawl,---,1996,103,Total,2,470,*,*,*,*,*,,
Shrimp Trawl,---,1996,104,1,3,210,**,**,**,**,**,,
Shrimp Trawl,---,1996,104,2,2,50,*,*,*,*,*,,
Shrimp Trawl,---,1996,104,Total,3,260,305,100,0,0,0,,
Shrimp Trawl,---,1996,107,0,1,0,*,*,*,*,*,,
Shrimp Trawl,---,1996,107,2,5,4290,**,**,**,**,**,,
Shrimp Trawl,---,1996,107,3,11,14632,115260,75,0,0,0,,
Shrimp Trawl,---,1996,107,Total,12,18922,348035,75,0,0,0,,
Shrimp Trawl,---,1996,108,0,1,0,*,*,*,*,*,,
Shrimp Trawl,---,1996,108,1,17,152564,1145493,2384,0,0,0,,
Shrimp Trawl,---,1996,108,2,2,1245,*,*,*,*,*,,
Shrimp Trawl,---,1996,108,Total,18,153809,1230693,2384,0,0,0,,
Shrimp Trawl,---,1996,109,0,9,8830,84487,100,0,0,0,,
Shrimp Trawl,---,1996,109,Total,9,8830,84487,100,0,0,0,,
Shrimp Trawl,---,1996,110,0,8,4605,30560,118,0,0,0,,
Shrimp Trawl,---,1996,110,Total,8,4605,30560,118,0,0,0,,
Shrimp Trawl,---,1996,111,0,6,2020,7595,0,0,0,0,,
Shrimp Trawl,---,1996,111,Total,6,2020,7595,0,0,0,0,,
Shrimp Trawl,---,1996,121,1,1,1861,*,*,*,*,*,,
Shrimp Trawl,---,1996,121,2,15,22110,133700,0,0,0,0,,
Shrimp Trawl,---,1996,121,3,6,1450,**,**,**,**,**,,
Shrimp Trawl,---,1996,121,Total,15,25421,159150,0,0,0,0,,
Shrimp Trawl,---,1996,123,0,15,117242,554220,5848,0,0,4,,
Shrimp Trawl,---,1996,123,1,30,18119,72930,69,0,0,5,,
Shrimp Trawl,---,1996,123,2,30,36310,218406,36,0,0,0,,
Shrimp Trawl,---,1996,123,3,61,307267,1097696,1038,0,0,51,,
Shrimp Trawl,---,1996,123,4,56,135598,537735,1692,0,0,29,,
Shrimp Trawl,---,1996,123,5,66,305628,1153984,1653,0,0,9,,
Shrimp Trawl,---,1996,123,6,31,65775,226079,96,0,0,5,,
Shrimp Trawl,---,1996,123,7,11,33395,97940,345,0,0,0,,
Shrimp Trawl,---,1996,123,8,5,1030,**,**,**,**,**,,
Shrimp Trawl,---,1996,123,9,1,90,*,*,*,*,*,,
Shrimp Trawl,---,1996,123,Total,85,1020454,3960230,10785,0,0,103,,
Shrimp Trawl,---,1996,124,0,4,7375,**,**,**,**,**,,
Shrimp Trawl,---,1996,124,1,35,71172,294327,227,0,0,5,,
Shrimp Trawl,---,1996,124,2,34,258334,1055089,785,0,0,123,,
Shrimp Trawl,---,1996,124,3,25,21584,120010,0,0,0,0,,
Shrimp Trawl,---,1996,124,4,1,40,*,*,*,*,*,,
Shrimp Trawl,---,1996,124,Total,47,358505,1522826,1012,0,0,128,,
Shrimp Trawl,---,1996,125,0,5,3385,**,**,**,**,**,,
Shrimp Trawl,---,1996,125,3,1,405,*,*,*,*,*,,
Shrimp Trawl,---,1996,125,5,34,151035,1069450,7,0,0,0,,
Shrimp Trawl,---,1996,125,Total,34,154825,1086572,82,0,0,0,,
Shrimp Trawl,---,1996,126,1,1,645,*,*,*,*,*,,
Shrimp Trawl,---,1996,126,2,2,70,*,*,*,*,*,,
Shrimp Trawl,---,1996,126,Total,3,715,4300,0,0,0,0,,
Shrimp Trawl,---,1996,127,0,1,1200,*,*,*,*,*,,
Shrimp Trawl,---,1996,127,1,6,11360,121065,0,0,0,0,,
Shrimp Trawl,---,1996,127,2,5,3225,**,**,**,**,**,,
Shrimp Trawl,---,1996,127,3,8,8770,78553,3,0,0,0,,
Shrimp Trawl,---,1996,127,4,3,2315,25950,5,0,0,0,,
Shrimp Trawl,---,1996,127,Total,9,26870,244485,218,0,0,0,,
Shrimp Trawl,---,1997,0,0,2,240,*,*,*,*,*,,
Shrimp Trawl,---,1997,0,Total,2,240,*,*,*,*,*,,
Shrimp Trawl,---,1997,2,0,1,199,*,*,*,*,*,,
Shrimp Trawl,---,1997,2,6,1,240,*,*,*,*,*,,
Shrimp Trawl,---,1997,2,7,1,130,*,*,*,*,*,,
Shrimp Trawl,---,1997,2,8,2,1040,*,*,*,*,*,,
Shrimp Trawl,---,1997,2,10,2,180,*,*,*,*,*,,
Shrimp Trawl,---,1997,2,Total,3,1789,10,623,861,0,0,,
Shrimp Trawl,---,1997,3,1,5,4435,200,3672,0,0,0,,
Shrimp Trawl,---,1997,3,2,12,23105,2034,17726,0,0,3,,
Shrimp Trawl,---,1997,3,3,2,185,*,*,*,*,*,,
Shrimp Trawl,---,1997,3,4,4,7485,1723,4742,1,0,0,,
Shrimp Trawl,---,1997,3,6,3,5510,30,2342,2,0,0,,
Shrimp Trawl,---,1997,3,7,4,825,115,512,0,0,0,,
Shrimp Trawl,---,1997,3,9,5,6395,719,6048,0,0,0,,
Shrimp Trawl,---,1997,3,10,4,1569,165,1034,32,0,0,,
Shrimp Trawl,---,1997,3,11,1,200,*,*,*,*,*,,
Shrimp Trawl,---,1997,3,12,11,25325,250,30289,0,0,0,,
Shrimp Trawl,---,1997,3,13,2,440,*,*,*,*,*,,
Shrimp Trawl,---,1997,3,14,4,725,27,730,38,0,0,,
Shrimp Trawl,---,1997,3,18,2,1270,*,*,*,*,*,,
Shrimp Trawl,---,1997,3,Total,20,77469,5843,69653,73,0,3,,
Shrimp Trawl,---,1997,4,0,2,4965,*,*,*,*,*,,
Shrimp Trawl,---,1997,4,1,2,400,*,*,*,*,*,,
Shrimp Trawl,---,1997,4,2,1,40,*,*,*,*,*,,
Shrimp Trawl,---,1997,4,5,25,201954,15641,99095,89,0,21,,
Shrimp Trawl,---,1997,4,9,19,58524,4609,27772,64,0,49,,
Shrimp Trawl,---,1997,4,10,2,1426,*,*,*,*,*,,
Shrimp Trawl,---,1997,4,11,1,441,*,*,*,*,*,,
Shrimp Trawl,---,1997,4,12,21,44485,5202,19731,0,0,29,,
Shrimp Trawl,---,1997,4,Total,36,312235,35895,148857,279,0,99,,
Shrimp Trawl,---,1997,5,1,16,53200,14992,36350,148,0,1,,
Shrimp Trawl,---,1997,5,2,6,13145,4624,11090,11,0,0,,
Shrimp Trawl,---,1997,5,3,2,1200,*,*,*,*,*,,
Shrimp Trawl,---,1997,5,13,1,90,*,*,*,*,*,,
Shrimp Trawl,---,1997,5,14,2,235,*,*,*,*,*,,
Shrimp Trawl,---,1997,5,23,16,43795,27961,28968,1402,2,5,,
Shrimp Trawl,---,1997,5,24,1,210,*,*,*,*,*,,
Shrimp Trawl,---,1997,5,Total,24,111875,47727,77397,1563,2,6,,
Shrimp Trawl,---,1997,6,1,6,23527,804,13139,60,0,0,,
Shrimp Trawl,---,1997,6,3,3,1000,40,489,0,0,0,,
Shrimp Trawl,---,1997,6,4,7,13585,2201,6242,32,0,2,,
Shrimp Trawl,---,1997,6,5,1,3270,*,*,*,*,*,,
Shrimp Trawl,---,1997,6,16,1,1870,*,*,*,*,*,,
Shrimp Trawl,---,1997,6,Total,8,43252,3060,23565,96,0,2,,
Shrimp Trawl,---,1997,7,14,2,2070,*,*,*,*,*,,
Shrimp Trawl,---,1997,7,15,2,1325,*,*,*,*,*,,
Shrimp Trawl,---,1997,7,16,6,2945,985,1107,165,5,4,,
Shrimp Trawl,---,1997,7,18,2,300,*,*,*,*,*,,
Shrimp Trawl,---,1997,7,25,3,325,1100,53,0,0,0,,
Shrimp Trawl,---,1997,7,26,13,34365,221530,2450,0,0,0,,
Shrimp Trawl,---,1997,7,27,1,90,*,*,*,*,*,,
Shrimp Trawl,---,1997,7,28,1,40,*,*,*,*,*,,
Shrimp Trawl,---,1997,7,30,2,1252,*,*,*,*,*,,
Shrimp Trawl,---,1997,7,Total,19,42712,224085,4942,2529,660,4,,
Shrimp Trawl,---,1997,8,1,5,3435,20450,77,0,0,0,,
Shrimp Trawl,---,1997,8,2,1,0,*,*,*,*,*,,
Shrimp Trawl,---,1997,8,4,1,655,*,*,*,*,*,,
Shrimp Trawl,---,1997,8,Total,6,4090,25456,179,0,0,0,,
Shrimp Trawl,---,1997,9,1,6,6250,6221,3588,0,0,0,,
Shrimp Trawl,---,1997,9,2,1,80,*,*,*,*,*,,
Shrimp Trawl,---,1997,9,11,2,1515,*,*,*,*,*,,
Shrimp Trawl,---,1997,9,12,2,170,*,*,*,*,*,,
Shrimp Trawl,---,1997,9,Total,7,8015,6806,4202,0,0,0,,
Shrimp Trawl,---,1997,10,0,1,45,*,*,*,*,*,,
Shrimp Trawl,---,1997,10,1,8,45472,264763,5717,0,0,0,,
Shrimp Trawl,---,1997,10,2,1,45,*,*,*,*,*,,
Shrimp Trawl,---,1997,10,4,3,405,0,110,0,0,0,,
Shrimp Trawl,---,1997,10,5,1,40,*,*,*,*,*,,
Shrimp Trawl,---,1997,10,12,4,11625,10457,13937,274,0,0,,
Shrimp Trawl,---,1997,10,Total,13,57632,275280,19799,274,0,0,,
Shrimp Trawl,---,1997,11,1,1,95,*,*,*,*,*,,
Shrimp Trawl,---,1997,11,4,1,20,*,*,*,*,*,,
Shrimp Trawl,---,1997,11,Total,2,115,*,*,*,*,*,,
Shrimp Trawl,---,1997,12,6,6,3175,13110,356,1610,0,20,,
Shrimp Trawl,---,1997,12,7,7,41405,1051,24651,0,0,8,,
Shrimp Trawl,---,1997,12,9,2,3230,*,*,*,*,*,,
Shrimp Trawl,---,1997,12,11,1,700,*,*,*,*,*,,
Shrimp Trawl,---,1997,12,13,4,8900,758,4092,0,0,0,,
Shrimp Trawl,---,1997,12,16,1,2530,*,*,*,*,*,,
Shrimp Trawl,---,1997,12,17,1,7450,*,*,*,*,*,,
Shrimp Trawl,---,1997,12,20,2,590,*,*,*,*,*,,
Shrimp Trawl,---,1997,12,23,3,905,750,406,0,0,0,,
Shrimp Trawl,---,1997,12,26,12,38386,123040,8023,1563,803,234,,
Shrimp Trawl,---,1997,12,35,2,1175,*,*,*,*,*,,
Shrimp Trawl,---,1997,12,36,1,1850,*,*,*,*,*,,
Shrimp Trawl,---,1997,12,37,2,1235,*,*,*,*,*,,
Shrimp Trawl,---,1997,12,38,2,870,*,*,*,*,*,,
Shrimp Trawl,---,1997,12,39,10,10459,50705,435,6009,15,5,,
Shrimp Trawl,---,1997,12,40,9,16177,41865,8323,540,20,0,,
Shrimp Trawl,---,1997,12,41,2,1260,*,*,*,*,*,,
Shrimp Trawl,---,1997,12,42,7,10425,43978,649,12554,1400,24,,
Shrimp Trawl,---,1997,12,45,1,1190,*,*,*,*,*,,
Shrimp Trawl,---,1997,12,Total,18,151912,293162,57657,22279,2328,312,,
Shrimp Trawl,---,1997,13,1,4,2445,196,361,0,0,1,,
Shrimp Trawl,---,1997,13,10,1,60,*,*,*,*,*,,
Shrimp Trawl,---,1997,13,13,3,3480,2190,510,0,0,0,,
Shrimp Trawl,---,1997,13,14,12,14470,3379,5377,2,8,8,,
Shrimp Trawl,---,1997,13,15,10,27965,31613,132,3292,0,10,,
Shrimp Trawl,---,1997,13,17,2,180,*,*,*,*,*,,
Shrimp Trawl,---,1997,13,24,2,225,*,*,*,*,*,,
Shrimp Trawl,---,1997,13,25,1,15,*,*,*,*,*,,
Shrimp Trawl,---,1997,13,26,1,35,*,*,*,*,*,,
Shrimp Trawl,---,1997,13,35,1,90,*,*,*,*,*,,
Shrimp Trawl,---,1997,13,36,1,90,*,*,*,*,*,,
Shrimp Trawl,---,1997,13,43,1,240,*,*,*,*,*,,
Shrimp Trawl,---,1997,13,Total,15,49295,38360,6451,3370,8,19,,
Shrimp Trawl,---,1997,14,0,1,120,*,*,*,*,*,,
Shrimp Trawl,---,1997,14,1,13,8590,7273,749,2,0,5,,
Shrimp Trawl,---,1997,14,2,15,18895,10089,1062,0,0,3,,
Shrimp Trawl,---,1997,14,3,5,5130,1740,491,0,0,1,,
Shrimp Trawl,---,1997,14,4,9,1915,1052,77,0,4,3,,
Shrimp Trawl,---,1997,14,5,14,38155,33897,2583,738,53,28,,
Shrimp Trawl,---,1997,14,6,5,3953,3155,563,5,35,20,,
Shrimp Trawl,---,1997,14,7,6,2295,1935,107,60,20,0,,
Shrimp Trawl,---,1997,14,8,8,33757,282,504,26546,312,12,,
Shrimp Trawl,---,1997,14,9,25,41421,59592,3826,1369,29,49,,
Shrimp Trawl,---,1997,14,10,6,3200,14915,35,450,0,5,,
Shrimp Trawl,---,1997,14,11,2,540,*,*,*,*,*,,
Shrimp Trawl,---,1997,14,12,15,16459,14629,3443,120,0,42,,
Shrimp Trawl,---,1997,14,13,12,15487,12744,7469,42,0,11,,
Shrimp Trawl,---,1997,14,15,4,420,20,0,230,0,0,,
Shrimp Trawl,---,1997,14,Total,49,190337,162131,20911,29562,453,182,,
Shrimp Trawl,---,1997,15,1,14,38377,7218,3089,0,0,0,,
Shrimp Trawl,---,1997,15,2,28,91102,117135,4728,128,1,271,,
Shrimp Trawl,---,1997,15,3,17,17792,39906,3122,21,0,28,,
Shrimp Trawl,---,1997,15,5,3,845,4073,47,0,0,0,,
Shrimp Trawl,---,1997,15,Total,39,148116,168332,10986,149,1,299,,
Shrimp Trawl,---,1997,16,1,10,6400,2975,633,0,0,10,,
Shrimp Trawl,---,1997,16,2,24,65839,27188,4945,0,0,96,,
Shrimp Trawl,---,1997,16,18,2,330,*,*,*,*,*,,
Shrimp Trawl,---,1997,16,21,6,3370,**,**,**,**,**,,
Shrimp Trawl,---,1997,16,Total,27,75939,30916,5828,0,0,108,,
Shrimp Trawl,---,1997,17,0,1,660,*,*,*,*,*,,
Shrimp Trawl,---,1997,17,1,2,70,*,*,*,*,*,,
Shrimp Trawl,---,1997,17,2,4,380,45,8,0,0,0,,
