Prawn,---,1996,16,3,3,4850,2674,0,0,,
Prawn,---,1996,16,5,5,1498,356,0,0,,
Prawn,---,1996,16,6,18,15740,6934,0,0,,
Prawn,---,1996,16,7,14,14733,6947,0,0,,
Prawn,---,1996,16,8,8,5553,1589,0,0,,
Prawn,---,1996,16,9,2,2683,*,*,*,,
Prawn,---,1996,16,10,6,29126,14647,0,0,,
Prawn,---,1996,16,11,14,40498,20424,0,0,,
Prawn,---,1996,16,12,7,24761,12468,0,0,,
Prawn,---,1996,16,13,8,42815,18768,0,0,,
Prawn,---,1996,16,14,5,8232,3888,0,0,,
Prawn,---,1996,16,15,3,15457,8076,0,0,,
Prawn,---,1996,16,16,3,10861,8550,0,0,,
Prawn,---,1996,16,17,3,12033,6929,0,0,,
Prawn,---,1996,16,18,13,50711,40885,0,0,,
Prawn,---,1996,16,19,8,21674,15628,0,0,,
Prawn,---,1996,16,20,7,17050,12525,0,0,,
Prawn,---,1996,16,21,11,24480,19738,0,0,,
Prawn,---,1996,16,22,1,935,*,*,*,,
Prawn,---,1996,16,Total,59,409269,241442,0,0,,
Prawn,---,1996,17,1,2,8028,*,*,*,,
Prawn,---,1996,17,2,2,124,*,*,*,,
Prawn,---,1996,17,4,1,873,*,*,*,,
Prawn,---,1996,17,5,5,23430,27476,0,0,,
Prawn,---,1996,17,6,8,43894,39100,42,0,,
Prawn,---,1996,17,9,5,37968,24450,31,15,,
Prawn,---,1996,17,10,5,9010,7415,0,0,,
Prawn,---,1996,17,11,11,15525,8697,0,0,,
Prawn,---,1996,17,12,9,103810,62545,0,0,,
Prawn,---,1996,17,13,2,3100,*,*,*,,
Prawn,---,1996,17,16,1,97,*,*,*,,
Prawn,---,1996,17,17,3,4199,2564,0,0,,
Prawn,---,1996,17,18,5,29265,17613,0,0,,
Prawn,---,1996,17,Total,34,279323,198200,73,15,,
Prawn,---,1996,18,1,3,28110,15026,0,0,,
Prawn,---,1996,18,6,1,881,*,*,*,,
Prawn,---,1996,18,8,1,1346,*,*,*,,
Prawn,---,1996,18,11,3,2653,1516,0,0,,
Prawn,---,1996,18,Total,6,32990,17773,0,0,,
Prawn,---,1996,19,3,1,150,*,*,*,,
Prawn,---,1996,19,7,8,10776,7123,95,0,,
Prawn,---,1996,19,8,15,25883,25593,0,0,,
Prawn,---,1996,19,9,1,2250,*,*,*,,
Prawn,---,1996,19,10,4,2127,1342,0,0,,
Prawn,---,1996,19,11,2,94,*,*,*,,
Prawn,---,1996,19,12,1,568,*,*,*,,
Prawn,---,1996,19,Total,24,41848,37444,95,0,,
Prawn,---,1996,20,4,1,150,*,*,*,,
Prawn,---,1996,20,7,3,2415,0,0,7350,,
Prawn,---,1996,20,Total,4,2565,100,0,7350,,
Prawn,---,1996,23,1,11,26534,21386,0,0,,
Prawn,---,1996,23,2,18,45186,39794,0,0,,
Prawn,---,1996,23,3,5,7431,3849,0,0,,
Prawn,---,1996,23,4,4,27000,15202,0,0,,
Prawn,---,1996,23,5,3,7096,1635,0,0,,
Prawn,---,1996,23,6,5,12392,6141,0,15,,
Prawn,---,1996,23,7,1,27100,*,*,*,,
Prawn,---,1996,23,8,1,643,*,*,*,,
Prawn,---,1996,23,Total,32,153382,107510,0,15,,
Prawn,---,1996,24,2,1,750,*,*,*,,
Prawn,---,1996,24,3,2,1250,*,*,*,,
Prawn,---,1996,24,13,1,1300,*,*,*,,
Prawn,---,1996,24,14,2,300,*,*,*,,
Prawn,---,1996,24,Total,2,3600,*,*,*,,
Prawn,---,1996,25,1,10,17094,9335,0,0,,
Prawn,---,1996,25,2,3,4748,2775,0,0,,
Prawn,---,1996,25,3,4,5414,3240,0,0,,
Prawn,---,1996,25,4,5,6712,4169,0,0,,
Prawn,---,1996,25,5,2,6936,*,*,*,,
Prawn,---,1996,25,6,5,18523,13432,0,0,,
Prawn,---,1996,25,8,3,11589,8193,0,0,,
Prawn,---,1996,25,9,3,6225,6560,0,0,,
Prawn,---,1996,25,10,1,3110,*,*,*,,
Prawn,---,1996,25,11,2,5033,*,*,*,,
Prawn,---,1996,25,13,3,5432,5071,0,0,,
Prawn,---,1996,25,15,4,3671,1731,0,0,,
Prawn,---,1996,25,16,2,1050,*,*,*,,
Prawn,---,1996,25,Total,13,95537,69399,0,0,,
Prawn,---,1996,26,2,3,4150,2606,0,0,,
Prawn,---,1996,26,3,1,250,*,*,*,,
Prawn,---,1996,26,4,3,13600,9654,0,0,,
Prawn,---,1996,26,5,2,4650,*,*,*,,
Prawn,---,1996,26,9,1,3650,*,*,*,,
Prawn,---,1996,26,10,1,500,*,*,*,,
Prawn,---,1996,26,Total,3,26800,18705,0,0,,
Prawn,---,1996,27,2,2,6650,*,*,*,,
Prawn,---,1996,27,5,2,4000,*,*,*,,
Prawn,---,1996,27,7,4,18949,12076,0,0,,
Prawn,---,1996,27,8,3,5100,2524,0,0,,
Prawn,---,1996,27,9,1,2050,*,*,*,,
Prawn,---,1996,27,10,1,265,*,*,*,,
Prawn,---,1996,27,11,3,9216,6260,0,0,,
Prawn,---,1996,27,Total,5,46230,28794,0,0,,
Prawn,---,1996,28,0,1,400,*,*,*,,
Prawn,---,1996,28,1,6,4719,2533,0,0,,
Prawn,---,1996,28,2,21,30373,20459,22,2,,
Prawn,---,1996,28,3,13,13770,9314,0,15,,
Prawn,---,1996,28,4,18,19288,9093,0,6,,
Prawn,---,1996,28,5,5,4333,2008,0,0,,
Prawn,---,1996,28,6,1,55,*,*,*,,
Prawn,---,1996,28,12,2,1050,*,*,*,,
Prawn,---,1996,28,13,2,1779,*,*,*,,
Prawn,---,1996,28,Total,45,75767,45654,22,23,,
Prawn,---,1996,29,1,2,1691,*,*,*,,
Prawn,---,1996,29,2,8,33417,19648,0,0,,
Prawn,---,1996,29,3,4,2225,1643,0,0,,
Prawn,---,1996,29,4,1,100,*,*,*,,
Prawn,---,1996,29,5,9,31850,25267,0,0,,
Prawn,---,1996,29,7,1,300,*,*,*,,
Prawn,---,1996,29,Total,17,69583,47357,0,0,,
Prawn,---,1996,102,2,1,450,*,*,*,,
Prawn,---,1996,102,Total,1,450,*,*,*,,
Prawn,---,1996,107,2,2,7366,*,*,*,,
Prawn,---,1996,107,Total,2,7366,*,*,*,,
Prawn,---,1997,0,0,1,200,*,*,*,,
Prawn,---,1997,0,Total,1,200,*,*,*,,
Prawn,---,1997,1,6,1,4170,*,*,*,,
Prawn,---,1997,1,Total,1,4170,*,*,*,,
Prawn,---,1997,2,3,1,2400,*,*,*,,
Prawn,---,1997,2,4,1,2100,*,*,*,,
Prawn,---,1997,2,6,2,8350,*,*,*,,
Prawn,---,1997,2,8,4,13950,23008,8,0,,
Prawn,---,1997,2,9,3,5849,12367,0,0,,
Prawn,---,1997,2,10,3,3500,4509,0,0,,
Prawn,---,1997,2,11,1,550,*,*,*,,
Prawn,---,1997,2,12,1,600,*,*,*,,
Prawn,---,1997,2,13,1,1900,*,*,*,,
Prawn,---,1997,2,Total,6,39199,69423,272,0,,
Prawn,---,1997,3,1,1,2700,*,*,*,,
Prawn,---,1997,3,2,1,150,*,*,*,,
Prawn,---,1997,3,3,3,15225,6687,300,0,,
Prawn,---,1997,3,4,2,1650,*,*,*,,
Prawn,---,1997,3,6,8,49561,37492,2267,0,,
Prawn,---,1997,3,7,5,8375,4914,661,0,,
Prawn,---,1997,3,8,1,1000,*,*,*,,
Prawn,---,1997,3,9,3,2225,852,71,0,,
Prawn,---,1997,3,10,7,11920,5731,1293,11,,
Prawn,---,1997,3,11,3,8850,4107,552,0,,
Prawn,---,1997,3,13,1,400,*,*,*,,
Prawn,---,1997,3,14,1,3150,*,*,*,,
Prawn,---,1997,3,15,2,2681,*,*,*,,
Prawn,---,1997,3,17,1,1250,*,*,*,,
Prawn,---,1997,3,Total,15,109137,65475,6874,11,,
Prawn,---,1997,4,5,7,43844,17481,10,0,,
Prawn,---,1997,4,9,7,28300,16057,728,0,,
Prawn,---,1997,4,10,7,149165,20,55597,145,,
Prawn,---,1997,4,11,4,54350,0,22709,3587,,
Prawn,---,1997,4,12,7,15450,9465,542,0,,
Prawn,---,1997,4,Total,15,291109,43023,79586,3732,,
Prawn,---,1997,5,1,4,9355,5140,484,0,,
Prawn,---,1997,5,2,6,5250,3866,0,0,,
Prawn,---,1997,5,12,1,1200,*,*,*,,
Prawn,---,1997,5,14,3,5211,2200,57,0,,
Prawn,---,1997,5,15,2,7289,*,*,*,,
Prawn,---,1997,5,16,5,12498,6066,45,0,,
Prawn,---,1997,5,17,6,7078,3613,50,0,,
Prawn,---,1997,5,18,3,3295,970,10,0,,
Prawn,---,1997,5,19,3,1550,534,26,0,,
Prawn,---,1997,5,23,6,44805,14465,2898,0,,
Prawn,---,1997,5,24,5,10950,8851,0,0,,
Prawn,---,1997,5,Total,23,108481,51289,3966,0,,
Prawn,---,1997,6,1,10,53090,23580,5468,0,,
Prawn,---,1997,6,2,4,3000,1122,18,0,,
Prawn,---,1997,6,3,12,27620,13067,430,0,,
Prawn,---,1997,6,4,14,42541,19078,3384,0,,
Prawn,---,1997,6,5,16,58905,33325,1990,0,,
Prawn,---,1997,6,6,6,9650,5934,0,0,,
Prawn,---,1997,6,7,3,2450,920,0,0,,
Prawn,---,1997,6,8,1,2700,*,*,*,,
Prawn,---,1997,6,9,2,1500,*,*,*,,
Prawn,---,1997,6,11,1,300,*,*,*,,
Prawn,---,1997,6,12,5,8700,4319,35,0,,
Prawn,---,1997,6,13,1,300,*,*,*,,
Prawn,---,1997,6,14,2,1300,*,*,*,,
Prawn,---,1997,6,15,1,600,*,*,*,,
Prawn,---,1997,6,16,2,2450,*,*,*,,
Prawn,---,1997,6,17,2,5200,*,*,*,,
Prawn,---,1997,6,18,2,6000,*,*,*,,
Prawn,---,1997,6,19,3,9850,5119,132,0,,
Prawn,---,1997,6,20,8,12364,7619,0,0,,
Prawn,---,1997,6,21,2,1050,*,*,*,,
Prawn,---,1997,6,22,3,9650,4681,18,0,,
Prawn,---,1997,6,23,2,7200,*,*,*,,
Prawn,---,1997,6,24,3,3230,2006,0,0,,
Prawn,---,1997,6,25,5,7050,4907,77,0,,
Prawn,---,1997,6,26,1,600,*,*,*,,
Prawn,---,1997,6,27,1,100,*,*,*,,
Prawn,---,1997,6,28,5,7570,4602,0,0,,
Prawn,---,1997,6,Total,35,284970,150695,11727,0,,
Prawn,---,1997,7,1,1,6650,*,*,*,,
Prawn,---,1997,7,2,1,300,*,*,*,,
Prawn,---,1997,7,3,3,14150,7457,24,9,,
Prawn,---,1997,7,4,2,2830,*,*,*,,
Prawn,---,1997,7,5,2,560,*,*,*,,
Prawn,---,1997,7,6,3,1570,545,0,0,,
Prawn,---,1997,7,7,4,7075,3256,13,0,,
Prawn,---,1997,7,8,1,1200,*,*,*,,
Prawn,---,1997,7,9,8,24640,19670,44,0,,
Prawn,---,1997,7,10,4,5800,5384,0,0,,
Prawn,---,1997,7,11,4,15340,9622,0,0,,
Prawn,---,1997,7,12,7,12887,9202,2,0,,
Prawn,---,1997,7,13,5,6740,5170,0,0,,
Prawn,---,1997,7,14,4,15590,9808,0,0,,
Prawn,---,1997,7,15,9,14787,7757,132,0,,
Prawn,---,1997,7,16,7,19050,9524,1613,0,,
Prawn,---,1997,7,17,1,850,*,*,*,,
Prawn,---,1997,7,18,2,3700,*,*,*,,
Prawn,---,1997,7,19,2,2300,*,*,*,,
Prawn,---,1997,7,20,1,3250,*,*,*,,
Prawn,---,1997,7,22,1,150,*,*,*,,
Prawn,---,1997,7,23,1,3250,*,*,*,,
Prawn,---,1997,7,24,1,1350,*,*,*,,
Prawn,---,1997,7,25,1,1400,*,*,*,,
Prawn,---,1997,7,27,2,1200,*,*,*,,
Prawn,---,1997,7,28,2,3400,*,*,*,,
Prawn,---,1997,7,29,5,1450,594,0,0,,
Prawn,---,1997,7,30,6,4300,3763,146,0,,
Prawn,---,1997,7,31,2,3180,*,*,*,,
Prawn,---,1997,7,Total,35,178949,117650,2184,9,,
Prawn,---,1997,8,0,1,150,*,*,*,,
Prawn,---,1997,8,1,1,53,*,*,*,,
Prawn,---,1997,8,2,5,1645,468,0,0,,
Prawn,---,1997,8,3,3,5900,3559,17,0,,
Prawn,---,1997,8,4,10,28800,16852,100,0,,
Prawn,---,1997,8,5,8,15760,9813,8,0,,
Prawn,---,1997,8,6,4,5400,3700,18,0,,
Prawn,---,1997,8,7,6,31609,25894,57,0,,
Prawn,---,1997,8,8,7,9482,7461,1245,0,,
Prawn,---,1997,8,9,1,869,*,*,*,,
Prawn,---,1997,8,10,3,2700,1897,0,0,,
Prawn,---,1997,8,11,3,6403,5083,1106,90,,
Prawn,---,1997,8,12,3,13184,7601,2605,134,,
Prawn,---,1997,8,13,8,27448,16031,12,0,,
Prawn,---,1997,8,14,7,14850,6766,372,0,,
Prawn,---,1997,8,15,4,11498,7873,33,0,,
Prawn,---,1997,8,16,9,12940,6905,130,0,,
Prawn,---,1997,8,Total,29,188691,121283,5703,268,,
Prawn,---,1997,9,1,6,25826,17502,4,0,,
Prawn,---,1997,9,2,5,16905,16009,70,0,,
Prawn,---,1997,9,3,3,3840,1869,5,0,,
Prawn,---,1997,9,4,2,1800,*,*,*,,
Prawn,---,1997,9,5,3,1980,1480,2,0,,
Prawn,---,1997,9,6,3,6060,4957,45,0,,
Prawn,---,1997,9,8,2,5115,*,*,*,,
Prawn,---,1997,9,9,2,6000,*,*,*,,
Prawn,---,1997,9,10,2,10500,*,*,*,,
Prawn,---,1997,9,11,6,8465,5890,300,0,,
Prawn,---,1997,9,12,8,34767,24840,204,0,,
Prawn,---,1997,9,Total,14,121258,88496,800,6,,
Prawn,---,1997,10,1,2,1450,*,*,*,,
Prawn,---,1997,10,3,2,5970,*,*,*,,
Prawn,---,1997,10,4,10,13048,12521,0,0,,
Prawn,---,1997,10,5,5,4070,3134,0,0,,
Prawn,---,1997,10,6,5,6712,5181,22,0,,
Prawn,---,1997,10,7,7,9680,5338,15,0,,
Prawn,---,1997,10,8,7,4541,3450,0,0,,
Prawn,---,1997,10,9,5,12750,6675,4,0,,
Prawn,---,1997,10,10,5,5744,5937,0,0,,
Prawn,---,1997,10,12,4,25198,28687,213,0,,
Prawn,---,1997,10,Total,23,89163,76110,284,0,,
Prawn,---,1997,11,2,4,14050,16010,0,0,,
Prawn,---,1997,11,3,5,11119,8286,20,0,,
Prawn,---,1997,11,4,7,18308,10466,316,0,,
Prawn,---,1997,11,5,4,3266,**,**,**,,
Prawn,---,1997,11,6,3,3220,1578,26,0,,
Prawn,---,1997,11,7,2,3400,*,*,*,,
Prawn,---,1997,11,8,5,11520,7337,449,0,,
Prawn,---,1997,11,10,6,17727,7576,163,0,,
Prawn,---,1997,11,Total,16,82610,54317,1047,0,,
Prawn,---,1997,12,0,1,100,*,*,*,,
Prawn,---,1997,12,1,3,12920,9056,0,0,,
Prawn,---,1997,12,2,6,11271,8202,0,0,,
Prawn,---,1997,12,3,8,16812,13605,0,0,,
Prawn,---,1997,12,4,4,10450,5951,0,0,,
Prawn,---,1997,12,5,2,1350,*,*,*,,
Prawn,---,1997,12,6,10,53238,48927,0,7,,
Prawn,---,1997,12,7,18,102040,84424,163,0,,
Prawn,---,1997,12,8,3,7770,3910,0,0,,
Prawn,---,1997,12,9,1,1500,*,*,*,,
Prawn,---,1997,12,10,3,575,360,0,0,,
Prawn,---,1997,12,11,4,3995,1024,0,0,,
Prawn,---,1997,12,12,1,200,*,*,*,,
Prawn,---,1997,12,13,8,27191,17451,6,0,,
Prawn,---,1997,12,15,1,820,*,*,*,,
Prawn,---,1997,12,16,2,3050,*,*,*,,
Prawn,---,1997,12,18,2,7350,*,*,*,,
Prawn,---,1997,12,21,1,1800,*,*,*,,
Prawn,---,1997,12,22,1,300,*,*,*,,
Prawn,---,1997,12,23,10,69840,67903,0,0,,
Prawn,---,1997,12,25,3,1995,1471,0,0,,
Prawn,---,1997,12,26,27,199868,156130,206,10,,
Prawn,---,1997,12,27,21,85639,56435,99,0,,
Prawn,---,1997,12,28,5,10656,7261,6,0,,
Prawn,---,1997,12,29,5,8585,6333,72,0,,
Prawn,---,1997,12,30,2,18600,*,*,*,,
Prawn,---,1997,12,31,4,6590,4092,456,0,,
Prawn,---,1997,12,32,4,8765,4420,145,0,,
Prawn,---,1997,12,33,2,2160,*,*,*,,
Prawn,---,1997,12,34,1,2850,*,*,*,,
Prawn,---,1997,12,35,24,116356,104312,453,0,,
Prawn,---,1997,12,36,6,17241,13335,594,0,,
Prawn,---,1997,12,37,5,9238,10148,40,0,,
Prawn,---,1997,12,38,12,60281,55821,0,0,,
Prawn,---,1997,12,39,20,81441,74265,383,0,,
Prawn,---,1997,12,40,18,85114,79447,255,0,,
Prawn,---,1997,12,41,18,118772,119565,1033,0,,
Prawn,---,1997,12,42,2,11150,*,*,*,,
Prawn,---,1997,12,43,15,25899,23349,86,0,,
Prawn,---,1997,12,45,11,30195,22728,0,0,,
Prawn,---,1997,12,46,3,4300,3136,6,0,,
Prawn,---,1997,12,47,4,3200,2751,0,0,,
Prawn,---,1997,12,48,2,350,*,*,*,,
Prawn,---,1997,12,Total,89,1241817,1043143,4532,17,,
Prawn,---,1997,13,1,5,1850,1355,0,0,,
Prawn,---,1997,13,3,1,1830,*,*,*,,
Prawn,---,1997,13,12,6,22666,20131,0,0,,
Prawn,---,1997,13,13,4,3703,1580,0,0,,
Prawn,---,1997,13,14,8,18263,14067,0,0,,
Prawn,---,1997,13,15,10,37397,29726,27,15,,
Prawn,---,1997,13,16,9,40624,22773,4,0,,
Prawn,---,1997,13,17,12,17083,10410,0,0,,
Prawn,---,1997,13,18,11,23186,14104,0,0,,
Prawn,---,1997,13,19,9,19580,9667,0,0,,
Prawn,---,1997,13,20,9,20250,12850,0,0,,
Prawn,---,1997,13,21,9,27278,22768,0,0,,
Prawn,---,1997,13,22,4,22650,14943,0,0,,
Prawn,---,1997,13,23,3,765,423,0,0,,
Prawn,---,1997,13,24,2,3300,*,*,*,,
Prawn,---,1997,13,25,2,1450,*,*,*,,
Prawn,---,1997,13,26,2,650,*,*,*,,
Prawn,---,1997,13,32,1,11250,*,*,*,,
Prawn,---,1997,13,34,1,3250,*,*,*,,
Prawn,---,1997,13,35,1,1800,*,*,*,,
Prawn,---,1997,13,36,6,14187,13009,126,0,,
Prawn,---,1997,13,37,2,2250,*,*,*,,
Prawn,---,1997,13,40,1,150,*,*,*,,
Prawn,---,1997,13,41,1,1750,*,*,*,,
Prawn,---,1997,13,42,4,23000,10703,0,0,,
Prawn,---,1997,13,43,5,38850,18393,0,0,,
Prawn,---,1997,13,Total,49,359012,239405,157,15,,
Prawn,---,1997,14,1,4,5789,4014,0,0,,
Prawn,---,1997,14,2,7,3452,1455,0,0,,
Prawn,---,1997,14,3,14,61488,60757,0,0,,
Prawn,---,1997,14,4,4,7496,10334,0,0,,
Prawn,---,1997,14,5,6,28450,29903,0,0,,
Prawn,---,1997,14,6,13,27550,25320,0,0,,
Prawn,---,1997,14,7,1,100,*,*,*,,
Prawn,---,1997,14,8,1,2700,*,*,*,,
Prawn,---,1997,14,9,5,5570,4277,0,0,,
Prawn,---,1997,14,10,2,350,*,*,*,,
Prawn,---,1997,14,12,11,44742,32949,0,0,,
Prawn,---,1997,14,13,13,54630,43203,0,0,,
Prawn,---,1997,14,15,1,3600,*,*,*,,
Prawn,---,1997,14,Total,43,245917,220564,0,0,,
Prawn,---,1997,15,0,1,50,*,*,*,,
Prawn,---,1997,15,1,7,47713,54820,0,0,,
Prawn,---,1997,15,2,19,161639,141488,0,0,,
Prawn,---,1997,15,3,18,118555,95821,0,5,,
Prawn,---,1997,15,4,1,5379,*,*,*,,
Prawn,---,1997,15,5,25,184946,124599,0,0,,
Prawn,---,1997,15,6,3,7762,4222,0,0,,
Prawn,---,1997,15,Total,47,526044,424899,0,5,,
Prawn,---,1997,16,1,13,57006,40858,0,0,,
Prawn,---,1997,16,2,11,66570,66174,0,0,,
Prawn,---,1997,16,3,1,60,*,*,*,,
Prawn,---,1997,16,5,4,13099,11331,0,0,,
Prawn,---,1997,16,6,9,25532,16350,0,0,,
Prawn,---,1997,16,7,7,8082,6039,0,0,,
Prawn,---,1997,16,8,3,3511,1840,0,0,,
Prawn,---,1997,16,9,2,3776,*,*,*,,
Prawn,---,1997,16,10,11,44836,33309,0,0,,
Prawn,---,1997,16,11,10,45547,33377,0,0,,
Prawn,---,1997,16,12,5,14793,10472,0,0,,
Prawn,---,1997,16,13,5,35184,18796,0,0,,
Prawn,---,1997,16,14,1,13650,*,*,*,,
Prawn,---,1997,16,15,1,5850,*,*,*,,
Prawn,---,1997,16,16,1,9600,*,*,*,,
Prawn,---,1997,16,17,5,30388,30204,0,0,,
Prawn,---,1997,16,18,11,30415,37806,0,0,,
Prawn,---,1997,16,19,13,25475,39950,0,0,,
Prawn,---,1997,16,20,13,23121,20838,0,0,,
Prawn,---,1997,16,21,12,51706,45965,0,0,,
Prawn,---,1997,16,Total,47,508201,435477,0,0,,
Prawn,---,1997,17,1,1,7995,*,*,*,,
Prawn,---,1997,17,2,2,150,*,*,*,,
Prawn,---,1997,17,3,2,750,*,*,*,,
Prawn,---,1997,17,4,5,14770,22560,4,0,,
Prawn,---,1997,17,5,8,51883,59204,0,0,,
Prawn,---,1997,17,6,10,90851,73685,0,0,,
Prawn,---,1997,17,7,1,900,*,*,*,,
Prawn,---,1997,17,8,1,300,*,*,*,,
Prawn,---,1997,17,9,6,24844,19627,12,0,,
Prawn,---,1997,17,10,6,10037,5920,0,0,,
Prawn,---,1997,17,11,10,18783,15710,0,0,,
Prawn,---,1997,17,12,15,83491,63701,0,0,,
Prawn,---,1997,17,13,4,9026,8298,0,0,,
Prawn,---,1997,17,14,1,1600,*,*,*,,
Prawn,---,1997,17,15,2,2484,*,*,*,,
Prawn,---,1997,17,17,3,500,314,0,0,,
Prawn,---,1997,17,18,6,32597,27697,0,0,,
Prawn,---,1997,17,20,1,0,*,*,*,,
Prawn,---,1997,17,Total,34,350961,304809,16,0,,
Prawn,---,1997,18,1,4,24844,17738,0,0,,
Prawn,---,1997,18,4,1,3540,*,*,*,,
Prawn,---,1997,18,5,1,60,*,*,*,,
Prawn,---,1997,18,6,1,120,*,*,*,,
Prawn,---,1997,18,7,1,50,*,*,*,,
Prawn,---,1997,18,9,1,60,*,*,*,,
Prawn,---,1997,18,11,1,2100,*,*,*,,
Prawn,---,1997,18,Total,6,30774,23371,0,0,,
Prawn,---,1997,19,2,1,4800,*,*,*,,
Prawn,---,1997,19,5,1,300,*,*,*,,
Prawn,---,1997,19,6,1,3360,*,*,*,,
Prawn,---,1997,19,7,2,1450,*,*,*,,
Prawn,---,1997,19,8,7,20747,30400,28,0,,
Prawn,---,1997,19,10,1,400,*,*,*,,
Prawn,---,1997,19,Total,10,31057,40663,38,0,,
Prawn,---,1997,20,7,1,1220,*,*,*,,
Prawn,---,1997,20,Total,1,1220,*,*,*,,
Prawn,---,1997,23,1,4,20631,21244,0,0,,
Prawn,---,1997,23,2,10,24070,26370,0,0,,
Prawn,---,1997,23,3,6,13685,13537,0,0,,
Prawn,---,1997,23,4,7,26655,29330,0,0,,
Prawn,---,1997,23,5,2,150,*,*,*,,
Prawn,---,1997,23,6,5,8400,7954,0,0,,
Prawn,---,1997,23,7,6,20775,12452,0,0,,
Prawn,---,1997,23,8,1,180,*,*,*,,
Prawn,---,1997,23,Total,13,114546,111449,0,0,,
Prawn,---,1997,24,2,1,2700,*,*,*,,
Prawn,---,1997,24,3,1,3250,*,*,*,,
Prawn,---,1997,24,13,1,50,*,*,*,,
Prawn,---,1997,24,14,1,300,*,*,*,,
Prawn,---,1997,24,Total,1,6300,*,*,*,,
Prawn,---,1997,25,0,1,50,*,*,*,,
Prawn,---,1997,25,1,3,18691,10593,0,0,,
Prawn,---,1997,25,2,3,5400,3247,0,0,,
Prawn,---,1997,25,3,6,5919,4516,0,0,,
Prawn,---,1997,25,4,5,7669,6171,0,0,,
Prawn,---,1997,25,5,5,6970,5364,0,0,,
Prawn,---,1997,25,6,7,16328,13475,0,0,,
Prawn,---,1997,25,8,7,12393,11122,0,0,,
Prawn,---,1997,25,9,6,14257,11501,0,0,,
Prawn,---,1997,25,10,3,2298,2178,0,0,,
Prawn,---,1997,25,11,4,6887,4946,0,0,,
Prawn,---,1997,25,13,5,8837,6412,0,0,,
Prawn,---,1997,25,15,3,2650,2294,0,0,,
Prawn,---,1997,25,16,3,921,**,**,**,,
Prawn,---,1997,25,Total,11,109270,82647,0,0,,
Prawn,---,1997,26,1,1,2800,*,*,*,,
Prawn,---,1997,26,2,4,6430,4020,0,0,,
Prawn,---,1997,26,3,2,570,*,*,*,,
Prawn,---,1997,26,4,3,14005,10521,0,0,,
Prawn,---,1997,26,5,3,5460,3276,0,0,,
Prawn,---,1997,26,9,1,4995,*,*,*,,
Prawn,---,1997,26,10,1,360,*,*,*,,
Prawn,---,1997,26,Total,5,34620,24085,0,0,,
Prawn,---,1997,27,2,4,2990,1561,21,0,,
Prawn,---,1997,27,4,1,100,*,*,*,,
Prawn,---,1997,27,5,3,2060,1365,0,0,,
Prawn,---,1997,27,7,6,14440,10591,57,0,,
Prawn,---,1997,27,8,3,2050,1295,11,0,,
Prawn,---,1997,27,11,1,3915,*,*,*,,
Prawn,---,1997,27,Total,6,25555,17465,89,0,,
Prawn,---,1997,28,0,1,150,*,*,*,,
Prawn,---,1997,28,1,8,25543,34333,0,0,,
Prawn,---,1997,28,2,9,20202,24985,4,0,,
Prawn,---,1997,28,3,5,7250,6865,0,0,,
Prawn,---,1997,28,4,5,2682,2450,0,0,,
Prawn,---,1997,28,5,1,342,*,*,*,,
Prawn,---,1997,28,7,3,1910,685,0,0,,
Prawn,---,1997,28,12,1,300,*,*,*,,
Prawn,---,1997,28,Total,11,58379,69878,4,0,,
Prawn,---,1997,29,1,2,6750,*,*,*,,
Prawn,---,1997,29,2,9,27130,16767,0,0,,
Prawn,---,1997,29,3,5,4259,3696,0,0,,
Prawn,---,1997,29,4,1,200,*,*,*,,
Prawn,---,1997,29,5,9,17725,8991,2,0,,
Prawn,---,1997,29,Total,17,56064,35592,2,0,,
Prawn,---,1997,106,1,1,7300,*,*,*,,
Prawn,---,1997,106,2,2,3100,*,*,*,,
Prawn,---,1997,106,Total,3,10400,7260,0,0,,
Prawn,---,1997,107,2,1,900,*,*,*,,
Prawn,---,1997,107,3,1,7900,*,*,*,,
Prawn,---,1997,107,Total,2,8800,*,*,*,,
Prawn,---,1997,110,0,1,150,*,*,*,,
Prawn,---,1997,110,Total,1,150,*,*,*,,
Prawn,---,1997,111,0,2,3936,*,*,*,,
Prawn,---,1997,111,Total,2,3936,*,*,*,,
Prawn,---,1997,127,1,1,300,*,*,*,,
Prawn,---,1997,127,Total,1,300,*,*,*,,
Prawn,---,1998,1,6,1,4590,*,*,*,,
Prawn,---,1998,1,Total,1,4590,*,*,*,,
Prawn,---,1998,2,3,2,10320,*,*,*,,
Prawn,---,1998,2,4,2,8890,*,*,*,,
Prawn,---,1998,2,6,4,14769,30969,840,0,,
Prawn,---,1998,2,8,4,19743,33009,180,0,,
Prawn,---,1998,2,9,1,2745,*,*,*,,
Prawn,---,1998,2,10,1,10001,*,*,*,,
Prawn,---,1998,2,11,2,290,*,*,*,,
Prawn,---,1998,2,12,1,300,*,*,*,,
Prawn,---,1998,2,13,1,4260,*,*,*,,
Prawn,---,1998,2,14,1,300,*,*,*,,
Prawn,---,1998,2,65,1,300,*,*,*,,
Prawn,---,1998,2,68,1,3120,*,*,*,,
Prawn,---,1998,2,Total,9,75038,149445,1553,161,,
Prawn,---,1998,3,1,1,300,*,*,*,,
Prawn,---,1998,3,4,3,2950,2717,0,0,,
Prawn,---,1998,3,6,5,17300,14971,409,0,,
